,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Listado de establecimientos educativos y sus ofertas activas.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fuente: Padrón Oficial de Establecimientos Educativos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fecha de actualización: 04/2022.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Establecimiento - Localización,,,,,,,,,,,,,Modalidad,,,,,,,Común,,,,,,,Artística,,,Especial,,,,,Adultos,,,,,Hospitalaria,,,Servicios complementarios
Jurisdicción,Cueanexo,Nombre,Sector,Ámbito,Domicilio,C. P.,Código de área,Teléfono,Código de localidad,Localidad,Departamento,Mail,Común,Especial,Adultos,Artística,Hospitalaria,Intercultural,Encierro,Nivel inicial - Jardín maternal,Nivel inicial - Jardín de infantes,Primario,Secundario,Secundario - INET,SNU,SNU - INET,Secundario,SNU,Talleres,Nivel inicial - Educación temprana,Nivel inicial - Jardín de infantes,Primario,Secundario,Integración a la modalidad común/ adultos,Primario,Secundario,Alfabetización,Formación Profesional,Formación Profesional - INET,Inicial,Primario,Secundario,
Chaco,220133200,E.E.P. Nº 518 - COMANDANTE ANDRESITO,Estatal,Urbano,ALVAREZ JONTE  PROVINCIAS UNIDAS P.C.71-B° PROV.UNIDAS,H3500,3624,463880,22140034,RESISTENCIA,SAN FERNANDO,eepn518@hotmail.com,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , 
Chaco,220133300,U.E.G.P Nº 26 (UEP Nº 26) SAN JOSE OBRERO,Privado,Urbano,FRANCISCO MOLINA 565 MONSEÑOR DE CARLO,H3500,3624,436974,22140034,RESISTENCIA,SAN FERNANDO,uep26_sjo@yahoo.com.ar,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , 
Chaco,220133400,E.E.E. Nº 10 - ISIDRO SALVADOR REYNOSO,Estatal,Urbano,CHILE Y SARMIENTO  CENTRO,H3509,3725,4405650,22084035,GENERAL JOSE DE SAN MARTIN,LIBERTADOR GENERAL SAN MARTIN,emilcecabrera76@hotmail.com, ,1, , , , , , , , , , , , , , , ,1,1,1,1,1, , , , , , , , ,1
Chaco,220133500,E.E.P. Nº 363 - MAESTRO RAFAEL LENCINAS,Estatal,Rural,AV.LOS PIONEROS   LOTE 540 - FUNCIONA CON JARDIN 160,H3509,3725,411975,22084098,LOTE 540,LIBERTADOR GENERAL SAN MARTIN,eepn363@yahoo.com.ar,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,1
Chaco,220133600,E.E.P. Nº  271,Estatal,Urbano,MORENO 670  FUNCIONA CON EES 71 BIBL 224 INT FRACCHIA-OTRO INGRESO-,H3509,3725,411975,22084035,GENERAL JOSE DE SAN MARTIN,LIBERTADOR GENERAL SAN MARTIN, ,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , 
Chaco,220133800,E.P.A Nº   62,Estatal,Urbano,DR. ELISEO CANTON 850 LA TOMA FUNCIONA EN EEP 555,H3509,3725,15467822,22084035,GENERAL JOSE DE SAN MARTIN,LIBERTADOR GENERAL SAN MARTIN,epa62chaco@hotmail.com, , ,1, , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
Chaco,220133801,E.P.A Nº 62,Estatal,Rural,  ESPERANZA FUNCIONA EN CAPILLA LA ESPERANZA,H3509,3725,467822,22084109,LOTE 551,LIBERTADOR GENERAL SAN MARTIN,epa62chaco@hotmail.com, , ,1, , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
Chaco,220133803,E.P.A Nº   62,Estatal,Rural,JULIO ESCALADA S/N   ENTRE AV. ZAPALLAR Y FCO ARIAS - DIV. ALCAIDIA PROVINCIAL,H3509,3725,467822,22084005,CAMPO EL BERMEJO,LIBERTADOR GENERAL SAN MARTIN,epa62chaco@hotmail.com, , ,1, , , ,1, , , , , , , , , , , , , , , ,1, , , , , , , , 
Chaco,220133804,E.P.A Nº 62,Estatal,Rural,SANTA FE   FUNCIONA EN EGB Nº 246,H3507,3725,467822,22084050,PAMPA ALMIRON,LIBERTADOR GENERAL SAN MARTIN,epa62chaco@hotmail.com, , ,1, , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
Chaco,220133807,E.P.A Nº 62,Estatal,Urbano,CHILE-ENTRE SARMIENTO Y PARAGUAY   FUNCIONA en E.E.E N°10, ,3725,467822,22084035,GENERAL JOSE DE SAN MARTIN,LIBERTADOR GENERAL SAN MARTIN,epan62@hotmail.com -CREADO POR RES.4830/12 MECCYT, , ,1, , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
Chaco,220133808,E.P.A Nº 62,Estatal,Rural,   LOTE 68-PC.1-PJE.SELVAS DEL RIO DE ORO-FUNCIONA EN EEPNº51,H3507,3725,15467822,22084038,LA EDUVIGIS,LIBERTADOR GENERAL SAN MARTIN,epa62chaco@hotmail.com, , ,1, , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
Chaco,220133900,U.E.G.P Nº 53 (UEP Nº 53) DOLORES AGUEDA GOMEZ DE TUCKEY,Privado,Urbano,CHILE 650,H3509,3725,420573,22084035,GENERAL JOSE DE SAN MARTIN,LIBERTADOR GENERAL SAN MARTIN,uep53@yahoo.com.ar,1, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , ,1
Chaco,220134000,E.E.P. Nº 183 - JUAN ALBERTO PELLEGRINO,Estatal,Rural,   LOTE IV-COL.SANTA ELENA,H3536,3644,-15575572,22119005,COLONIA SANTA ELENA,PRESIDENCIA DE LA PLAZA, ,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , 
Chaco,220134100,E.E.P. Nº 178 - JUAN PIO AGUIRRE,Estatal,Rural,   LOTE III-COL.EL CURUNDU,H3536,3644,523269,22119008,EL CURUNDU,PRESIDENCIA DE LA PLAZA, ,1, , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , 
Chaco,220134200,E.E.P. Nº 765 - ALEJANDRO LEIVA,Estatal,Rural,   LOTE 5-COL.BRANDSEN SUR,H3536,3644,523269,22119019,COLONIA BRANDSEN SUR,PRESIDENCIA DE LA PLAZA,leocastillo08@hotmail.com,1, , , , ,1, , ,1,1, , , , , , , , , , , , , , , , , , , , , 
Chaco,220134300,E.E.P. Nº 58 - JUSTO JOSE DE URQUIZA,Estatal,Urbano,"9 DE JULIO 408  Entre SUIPACHA, HIPOLITO IRIGOYEN, SARMIENTO",H3536,3644,523269,22119016,PRESIDENCIA DE LA PLAZA,PRESIDENCIA DE LA PLAZA, ,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , 
Chaco,220134400,E.E.S. Nº 176 - LIB.GRAL.JOSE DE S.MARTIN (CEP Nº 73),Estatal,Urbano,SAN LORENZO S/N,H3536,373,4420629,22119016,PRESIDENCIA DE LA PLAZA,PRESIDENCIA DE LA PLAZA,ees176@gmail.com,1, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , ,1
Chaco,220134401,E.E.S. Nº 176 - LIB.GRAL.JOSE DE S.MARTIN (CEP Nº 73),Estatal,Urbano,   COLONIA BRANDSEN SUR, ,0,0,22119016,PRESIDENCIA DE LA PLAZA,PRESIDENCIA DE LA PLAZA, ,1, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , 
Chaco,220134500,E.E.P. Nº 612 - MARIANO MORENO,Estatal,Urbano,LAS HERAS   KM.115-RUTA NAC.Nº 16,H3536,3644,523269,22119016,PRESIDENCIA DE LA PLAZA,PRESIDENCIA DE LA PLAZA,escuelaprimaria612@gmail.com,1, , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , ,1
Chaco,220134700,E.P.A Nº 10 - ALMAFUERTE,Estatal,Urbano,9 DE JULIO 408  FUNCIONA EN E.E.P. Nº 58,H3536,373,4420428,22119016,PRESIDENCIA DE LA PLAZA,PRESIDENCIA DE LA PLAZA,epa10@hotmail.com.ar, , ,1, , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
Chaco,220134701,E.P.A Nº 10 - ALMAFUERTE,Estatal,Urbano,Combate Vuelta de Obligado  Quinta 4,H3536,373,4420428,22119016,PRESIDENCIA DE LA PLAZA,PRESIDENCIA DE LA PLAZA,epa10@hotmail.com.ar, , ,1, , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
Chaco,220134702,E.P.A Nº 10 - ALMAFUERTE,Estatal,Urbano,   Paraje el 12,H3536,373,4420428,22119016,PRESIDENCIA DE LA PLAZA,PRESIDENCIA DE LA PLAZA,epa10@hotmail.com, , ,1, , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
Chaco,220134703,E.P.A Nº 10 - ALMAFUERTE,Estatal,Urbano,MARIANO MORENO S/N  80 VIVIENDAS FUNC. EN SALON ANEXO,H3536,373,4420428,22119016,PRESIDENCIA DE LA PLAZA,PRESIDENCIA DE LA PLAZA,epa10@hotmail.com, , ,1, , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
Chaco,220134704,E.P.A Nº 10 - ALMAFUERTE,Estatal,Urbano,ANTARTIDA ARGENTINA Y ALBERDI  VILLA MARIA FUNC. SALON VILLA MARIA,H3536,373,4420428,22119016,PRESIDENCIA DE LA PLAZA,PRESIDENCIA DE LA PLAZA,epa10@hotmail.com, , ,1, , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
Chaco,220134705,E.P.A Nº 10 - ALMAFUERTE,Estatal,Urbano,Suipacha  San Cayetano Quinata 6, ,3734,420428,22119016,PRESIDENCIA DE LA PLAZA,PRESIDENCIA DE LA PLAZA,epa10@hotmail.com, , ,1, , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
Chaco,220134800,E.E.P. Nº  763,Estatal,Rural,   LOTE 161-SEC.III-PJE.2 DE MAYO-COL.GRAL.NECOCHEA,H3722,3731,451800,22105037,2 DE MAYO,9 DE JULIO,escuelaprimaria763@gmail.com,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , 
Chaco,220134900,E.S.J.A Nº 3 (EX BLA 3),Estatal,Urbano,ESTRADA 1790,H3722,3731,451800,22105011,LAS BREÑAS,9 DE JULIO, , , ,1, , , , , , , , , , , , , , , , , , , , ,1, , , , , , , 
Chaco,220135000,E.E.P. Nº 575,Estatal,Rural,   LOTE 15-COL.EL JACARANDA II,H3733,3735,522090,22039026,LOTE 15,2 DE ABRIL,egb575@gmail.com,1, , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , 
Chaco,220135200,E.E.S. Nº 22 - ANGEL VICTOR SARTORI (CEP Nº 22),Estatal,Urbano, ANTONIO DIRROCO 8,H3733,3735,15621457,22039001,HERMOSO CAMPO,2 DE ABRIL,eesn22@gmail.com,1, ,1, , , , , , , ,1, , , , , , , , , , , , ,1, , , , , , , 
Chaco,220135300,E.E.P. Nº  863,Estatal,Urbano,DIOGENES TABOADA 308 SAN JORGE B° SAN JORGE,H3733,3735,411110,22039001,HERMOSO CAMPO,2 DE ABRIL,eepn863@hotmail.com / escprim863@hotmail.com,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,1
Chaco,220135400,E.E.P. Nº 230 - ANGEL GALLARDO,Estatal,Urbano,GERONIMO MERELLO 78  CIRC.XXV-SECC.A-MZ.23,H3733,3735,466084,22039001,HERMOSO CAMPO,2 DE ABRIL,230angelgallardo@gmail.com,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , 
Chaco,220135500,JARDIN DE INFANTES Nº 72 - MERARDO GUTIERREZ,Estatal,Urbano,ANTONIO DI ROCCO  SANTA RITA,H3733,3731,451800,22039001,HERMOSO CAMPO,2 DE ABRIL,jardin72hermosocampo@hotmail.com,1, , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , 
Chaco,220135600,E.E.P. Nº 876 - MARIO BRAVO,Estatal,Rural,   LOTE 58-COL.TAÑIGO II,H3733,3735,404860,22039014,COLONIA TAÑIGO II,2 DE ABRIL,marydelcarmenacuna83@gmail.com,1, , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , 
Chaco,220135700,E.E.P. Nº 193 - ZENON MATEOS,Estatal,Rural,   LOTE 4-SECC.X-CH.59-PC.8-PJE.LAS TOLDERIAS,H3730,3731,451800,22028026,LAS TOLDERIAS,CHACABUCO, ,1, , , , ,1, , ,1,1, , , , , , , , , , , , , , , , , , , , ,1
Chaco,220135800,E.E.P. Nº 142 - BERNARDINO RIVADAVIA,Estatal,Urbano,RIVADAVIA 450  MZ.87,H3730,3731,422071,22028001,CHARATA,CHACABUCO,egb142_br@hotmail.com,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , 
Chaco,220135900,E.E.P. Nº 266,Estatal,Urbano,GODOY CRUZ 547 ITATI B° ITATI,H3730,3731,451800,22028001,CHARATA,CHACABUCO, ,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,1
Chaco,220136000,E.P.A Nº 11 - JUAN BAUTISTA ALBERDI,Estatal,Urbano,CORRIENTES 980 ITATI Bº ITATI,H3730,3731,15440897/03730-653221,22028001,CHARATA,CHACABUCO,epa11alberdi@hotmail.com, , ,1, , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
Chaco,220136001,E.P.A Nº 11 - JUAN BAUTISTA ALBERDI,Estatal,Urbano,TACUARI 655 Juventud TACUARI Y CHICLANAFUNCIONA EN anexo E.E.P. Nº 355,H3730,3731,440897,22028001,CHARATA,CHACABUCO,epa11alberdi@hotmail.com, , ,1, , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
Chaco,220136004,E.P.A Nº 11 - JUAN BAUTISTA ALBERDI (Alcaidia),Estatal,Urbano,9 DE JULIO 650 JUVENTUD (FUNCIONA EN ALCAIDIA)-Bº JUVENTUD,H3730,3731,440897,22028001,CHARATA,CHACABUCO,epa11alberdi@hotmail.com, , ,1, , , ,1, , , , , , , , , , , , , , , ,1, , , , , , , , 
Chaco,220136005,E.P.A Nº 11 - JUAN BAUTISTA ALBERDI,Estatal,Urbano,CORONEL BOGADO  ULM (FUNCIONA EN E.G.B. Nº 1027)-Bº ULM,H3730,3731,440897,22028001,CHARATA,CHACABUCO,epa11alberdi@hotmail.com, , ,1, , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
Chaco,220136006,E.P.A Nº 11 - JUAN BAUTISTA ALBERDI,Estatal,Urbano,MARIANO CASTEX Y DEAN FUNES 453  FUNCIONA EN E.E.T Nº29,H3730,3731,15401816,22028001,CHARATA,CHACABUCO,epa11alberdi@hotmail.com, , ,1, , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
Chaco,220136007,E.P.A Nº 11 - JUAN BAUTISTA ALBERDI,Estatal,Urbano,   SAN MARTIN MZ.108-PC.05-FUNCIONA EN E.E.P N°193, ,3731,440897,22028001,CHARATA,CHACABUCO,epa11alberdi@hotmail.com, , ,1, , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
Chaco,220136008,E.P.A Nº 11 - JUAN BAUTISTA ALBERDI,Estatal,Urbano,   FUNCIONA EN -HERMANAS MISIONERAS DEL CORAZON DE MARIA-, ,3731,15440897,22028001,CHARATA,CHACABUCO,epa11alberdi@hotmail.com, , ,1, , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
Chaco,220136009,E.P.A Nº 11 - JUAN BAUTISTA ALBERDI,Estatal,Urbano,   LOTE 64-SECXII-COL. NECOCHEA. PJE.EL FISCO-PAMPA MATADERO( funciona en el anexo 01 de la E.E.P N°253), ,3731,15440897,22028001,CHARATA,CHACABUCO,epa11alberdi@hotmail.com, , ,1, , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
Chaco,220136010,E.P.A Nº 11 - JUAN BAUTISTA ALBERDI,Estatal,Urbano,MAGALLANES 257  FUNCIONA EN SALON COMUNITARIO, ,3731,15440897,22028001,CHARATA,CHACABUCO,epa11alberdi@hotmail.com, , ,1, , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
Chaco,220136011,E.P.A Nº 11 - JUAN BAUTISTA ALBERDI,Estatal,Urbano,  JUAN JOSE VALLE FUNCIONA EN IGLESIA CRISTIANA SIEMBRA Y COSECHA-, ,3731,15440897,22028001,CHARATA,CHACABUCO,epa11alberdi@hotmail.com, , ,1, , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
Chaco,220136100,E.E.P. Nº 32 - LUIS ROQUE GONDRA,Estatal,Urbano,VIEYTES 249 NORTE,H3730,3731,451800,22028001,CHARATA,CHACABUCO,EGB32LRGONDRA@HOTMAIL.COM,1, , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , 
Chaco,220136200,E.E.S. Nº 23 - JOSE CHUDNOVSKY (CEP 23),Estatal,Urbano,RIVADAVIA 137,H3730,3731,420180,22028001,CHARATA,CHACABUCO,secretaria.ees23@gmail.com,1, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , 
Chaco,220136300,E.E.P. Nº 638 - JOSE IGNACIO THAMES,Estatal,Urbano,LINIERS 48,H3730,3731,451800,22028001,CHARATA,CHACABUCO,eepn638@hotmail.com,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , 
Chaco,220136400,E.E.S. Nº 16 - PEDRO GOYENA (CEP Nº 16),Estatal,Urbano,LINIERS 349,H3730,3731,421773,22028001,CHARATA,CHACABUCO,ees16pedrogoyena@gmail.com,1, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , ,1
Chaco,220136500,E.E.P. Nº 1005,Estatal,Urbano,  ARRUDI CH.87-MZ.18-BºARRUDI,H3730,3731,451800,22028001,CHARATA,CHACABUCO,eepn1005@hotmail.com,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , 
Chaco,220136600,E.E.A. Nº 3 - MARIA AUXILIADORA (EX-EET 3),Estatal,Urbano,Ruta 89   QUINTA 90-C.C.Nº 34-PLANTA URBANA,H3730,3731,421228,22028001,CHARATA,CHACABUCO,agropecuariadecharata@hotmail.com,1, , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , 
Chaco,220136700,E.E.T. Nº 29 - DOMINGO CARLISI,Estatal,Urbano,DEAN FUNES,H3730,3731,4420476,22028001,CHARATA,CHACABUCO,eetn29@hotmail.com,1, ,1, , , , , , , ,1,1, , , , , , , , , , , , , ,1, , , , ,1
Chaco,220136800,U.E.G.P Nº 57 (UEP Nº 57) FRAY MAMERTO ESQUIU,Privado,Urbano,AYACUCHO 280,H3730,3731,421682,22028001,CHARATA,CHACABUCO,uep57@hotmail.com.ar,1, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , ,1
Chaco,220136900,E.E.P. Nº 109 - GENERAL MANUEL BELGRANO,Estatal,Rural,   LOTE 49-SECC.XV-PPA.CABRERA,H3730,3731,451800,22028012,PAMPA CABRERA,CHACABUCO,escuela109pc@gmailcom,1, , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , 
Chaco,220137100,E.E.P. Nº  358,Estatal,Rural,   LOTE 584-PJE.ZAPARINQUI-COLONIA CASTELLI,H3705,3644,226403,22063124,ZAPARINQUI,GENERAL GUEMES,escuelaprimaria358@gmail.com,1, ,1, , , , , , ,1, , , , , , , , , , , , ,1, , , , , , , , 
Chaco,220137101,E.E.P. Nº  358,Estatal,Urbano,   LOTE 47-LEGUA D-PJE. BELLA VISTA,H3705,3644,226403,22063040,JUAN JOSE CASTELLI,GENERAL GUEMES,escuelaprimaria358@gmail.com,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , 
Chaco,220137200,E.E.P. Nº  429,Estatal,Rural,   LOTE 49D-PJE.CPO.FLORIDO,H3705,3644,226403,22063195,CAMPO FLORIDO,GENERAL GUEMES, ,1, , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , 
Chaco,220137300,E.E.P. Nº 301 - NICOLAS FERENCZY,Estatal,Rural,   LOTE 70-CHACRA 33-CIRC.XXXIII-COL.JUAN J.PASO,H3540,3624,812606,22098004,COLONIA JUAN JOSE PASO,MAYOR LUIS J FONTANA, ,1, , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , 
Chaco,220137400,E.E.P. Nº  112,Estatal,Rural,   LOTE 1-SECC.VII-PJE.SANTA JUSTINA-COL.NECOCHEA,H3722,3731,451800,22105038,SANTA JUSTINA,9 DE JULIO, ,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , 
Chaco,220137401,E.E.P. Nº  112,Estatal,Rural,   LOTE 43-SECC.VII-PJE.STA.JUSTINA-COL.GRAL.NECOCHEA,H3722,3731,451800,22105001,COLONIA GENERAL NECOCHEA,9 DE JULIO, ,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , 
Chaco,220137500,E.E.P. Nº 347 - ILDEFONSO AÑASCO,Estatal,Rural,   LOTE 216 SEC.III-PPA.CARNEVALE-COL.NECOCHEA,H3722,3731,451800,22105039,PAMPA CARNEVALE,9 DE JULIO,eepn347carnevale@hotmail.com,1, , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , ,1
Chaco,220137600,E.E.P. Nº 516 - LIBERTADOR GRAL. JOSE DE SAN MARTIN,Estatal,Urbano,CANDELARIO FIGUEROA  163 ITATI,H3722,3731,451800,22105011,LAS BREÑAS,9 DE JULIO, ,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , 
Chaco,220137700,E.E.P. Nº 751 - FRAY MAMERTO ESQUIU,Estatal,Urbano,SARMIENTO  1356 HURACAN SARMIENTO Y URQUIZA Bº HURACAN,H3722,3731,451800,22105011,LAS BREÑAS,9 DE JULIO,EGB751@HOTMAIL.COM,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , 
Chaco,220137800,E.E.S. Nº 26 - CAPITAN DE FRAGATA P. E. GIACHINO (CEP Nº 26),Estatal,Urbano,PARAGUAY 485,H3722,3731,460755,22105011,LAS BREÑAS,9 DE JULIO,cep26@live.com,1, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , 
Chaco,220137900,E.E.S. Nº 5 - DOMINGO FAUSTINO SARMIENTO (CEP Nº 5),Estatal,Urbano,SARMIENTO Y RIVADAVIA  CENTRICO,H3722,3731,461117,22105011,LAS BREÑAS,9 DE JULIO,eesn5dfs@gmail.com,1, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , 
Chaco,220138000,E.E.P. Nº  326,Estatal,Rural,   LOTE 90-SECC.IV-INDIA MUERTA-COL.JUAN LAVALLE,H3722,3731,451800,22105003,COLONIA JUAN LAVALLE,9 DE JULIO, ,1, , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , 
Chaco,220138100,E.E.P. Nº 1001 - LUIS LANDRISCINA,Estatal,Urbano,LAVALLE Y MATHURIN,H3540,3735,-429008,22098026,VILLA ANGELA,MAYOR LUIS J FONTANA, ,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , 
Chaco,220138200,E.E.P. Nº 389 - DOCTOR EDUARDO R.BATTIONI,Estatal,Urbano,PASTEUR 1073 GRAL.SAN MARTIN B° GRAL.SAN MARTIN,H3540,3624,812606,22098026,VILLA ANGELA,MAYOR LUIS J FONTANA,eep389villaangelachaco@hotmail.com,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , 
Chaco,220138300,E.E.P. Nº 140 - REGIMIENTO DE PATRICIOS,Estatal,Urbano,AV.DEL TRABAJO 1 SUR CIRC.I-SEC.VI-QTA.43-MZ.7,H3540,3735,420859,22098026,VILLA ANGELA,MAYOR LUIS J FONTANA,eesn140@live.com / egb140rpatricios@hotmail.com,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , 
Chaco,220138400,E.E.P. Nº 82 - ALBERTO LARROQUE,Estatal,Urbano,"NECOCHEA  PUEBLO VIEJO MAIPU, HUNGRIA Y ALEM",H3540,3624,429905,22098026,VILLA ANGELA,MAYOR LUIS J FONTANA,eep82albertolarroque@gmail.com,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , 
Chaco,220138500,E.E.P. Nº 11 - BARTOLOME MITRE,Estatal,Urbano,BARTOLOME MITRE 1002  SEC.E-MZ.12-CH.12,H3540,3735,421046,22098026,VILLA ANGELA,MAYOR LUIS J FONTANA,e.e.e.11@hotmail.com.ar,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , 
Chaco,220138600,U.E.G.P Nº 32 (UEP Nº 32) NUESTRA SEÑORA DEL CARMEN,Privado,Urbano,SAN MARTIN S/N,H3732,3731,-480577,22036016,GENERAL PINEDO,12 DE OCTUBRE,uepn32@gmail.com,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , 
Chaco,220138700,E.E.P. Nº 367 - JUAN AMOS COMENIO,Estatal,Urbano,MAMUEL DORREGO 820 CENTRO,H3700,364,4427957,22021025,PRESIDENCIA ROQUE SAENZ PEÑA,COMANDANTE FERNANDEZ,eepnº367juanamoscomenio@hotmail.com,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,1
Chaco,220138800,JARDIN DE INFANTES Nº 69 - REPUBLICA DE VENEZUELA,Estatal,Urbano,ITALIA ENTRE BOLIVIA Y BRASIL  PUERTA DEL SOL Bº PTA.DEL SOL,H3700,-3644,406811,22021025,PRESIDENCIA ROQUE SAENZ PEÑA,COMANDANTE FERNANDEZ,jardindeinfantes69@hotmail.com,1, , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , 
Chaco,220138801,JARDIN DE INFANTES Nº 69 - REPUBLICA DE VENEZUELA,Estatal,Rural,   LOTE 190-COL.PPA.LOCA(FUNCIONA EN E.E.P Nº 133),H3700,3644,406811,22021024,PAMPA LOCA,COMANDANTE FERNANDEZ,jardindeinfantes69@hotmail.com,1, , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , 
Chaco,220138802,JARDIN DE INFANTES Nº 69 - REPUBLICA DE VENEZUELA,Estatal,Urbano,CALLE 49  MONTE SINAI,3700,3644,406811,22021025,PRESIDENCIA ROQUE SAENZ PEÑA,COMANDANTE FERNANDEZ,jardindeinfantes69@hotmail.com,1, , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , 
Chaco,220138900,E.E.S. Nº 39 - DR. JOSE R. BERGALLO (CEP Nº 39),Estatal,Urbano,RIVADAVIA 633,H3700,364,4426387,22021025,PRESIDENCIA ROQUE SAENZ PEÑA,COMANDANTE FERNANDEZ,cep39@hotmail.com,1, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , 
Chaco,220139000,E.P.A Nº   53,Estatal,Urbano,HIPOLITO YRIGOYEN Y SARMIENTO   FUNCIONA EN E.E.E. Nº 24,H3718,3731,404808,22049004,CORZUELA,GENERAL BELGRANO,edja_n53@hotmail.com, , ,1, , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
Chaco,220139100,E.E.P. Nº 1000 - ATILIO AUGUSTO CARINELLI,Estatal,Urbano,PERÓN 750 SAN ROQUE,H3718,3731,451800,22049004,CORZUELA,GENERAL BELGRANO, ,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , 
Chaco,220139200,E.E.P. Nº 191 - ALCIDES CALANDRELLI,Estatal,Urbano,AV.San Martin 230,H3718,3731,451800,22049004,CORZUELA,GENERAL BELGRANO,ALICIADESANTELESFORO@LIVE.COM.AR,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,1
Chaco,220139300,E.E.P. Nº 720 - GOBERNADOR NAPOLEON URIBURU,Estatal,Rural,   LOTE 4-CIRC.I-SEC.E-CH.80-PC.2,H3545,3644,523269,22147022,LOTE 4,SAN LORENZO, ,1, , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , 
